ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
002641.SZ,20210415,6.88,1.2406,2.2129,1.69,1.7996,1.3511,1.2059,123538.3866,112973.0855,63333.3477,849944.0998,777254.8282
002641.SZ,20210414,7.04,1.0912,1.9465,1.5,1.8415,1.3826,1.234,123538.3866,112973.0855,63333.3477,869710.2417,795330.5219
002641.SZ,20210413,7.15,0.6583,1.1743,0.9,1.8702,1.4042,1.2533,123538.3866,112973.0855,63333.3477,883299.4642,807757.5613
002641.SZ,20210412,7.06,0.7112,1.2687,1.0,1.8467,1.3865,1.2375,123538.3866,112973.0855,63333.3477,872181.0094,797589.9836
002641.SZ,20210409,7.2,0.5625,1.0034,0.8,1.8833,1.4140000000000001,1.262,123538.3866,112973.0855,63333.3477,889476.3835,813406.2156
002641.SZ,20210408,7.14,0.6403,1.1421,0.83,1.8676,1.4022,1.2515,123538.3866,112973.0855,63333.3477,882064.0803,806627.8305
002641.SZ,20210407,7.25,1.074,1.9158,1.63,1.8964,1.4238,1.2708,123538.3866,112973.0855,63333.3477,895653.3029,819054.8699
002641.SZ,20210406,7.09,0.6626,1.1819,0.94,1.8545,1.3924,1.2428,123538.3866,112973.0855,63333.3477,875887.161,800979.1762
002641.SZ,20210402,7.02,0.6285,1.121,0.89,1.8362,1.3786,1.2305,123538.3866,112973.0855,63333.3477,867239.4739,793071.0602
002641.SZ,20210401,7.02,0.5207,0.9288,0.72,1.8362,1.3786,1.2305,123538.3866,112973.0855,63333.3477,867239.4739,793071.0602
002641.SZ,20210331,7.05,0.9942,1.7735,1.43,1.8441,1.3845,1.2357,123538.3866,112973.0855,63333.3477,870945.6255,796460.2528
002641.SZ,20210330,6.97,0.4789,0.8543,0.62,1.8231,1.3688,1.2217,123538.3866,112973.0855,63333.3477,861062.5546,787422.4059
002641.SZ,20210329,7.0,0.9129,1.6284,0.93,1.831,1.3747,1.227,123538.3866,112973.0855,63333.3477,864768.7062,790811.5985
002641.SZ,20210326,6.99,0.6306,1.1248,0.63,1.8284,1.3727,1.2252,123538.3866,112973.0855,63333.3477,863533.3223,789681.8676
002641.SZ,20210325,6.9,0.5933,1.0584,0.58,1.8048,1.3551,1.2094,123538.3866,112973.0855,63333.3477,852414.8675,779514.29
002641.SZ,20210324,6.92,0.8561,2.0267,0.84,1.8101,1.359,1.213,123538.3866,112973.0855,47720.3466,854885.6353,781773.7517
002641.SZ,20210323,7.08,1.0328,2.1072,0.83,1.8519,1.3904,1.2409999999999999,123538.3866,97360.0844,47720.3466,874651.7771,689309.3976
002641.SZ,20210322,7.19,2.2558,4.6024,2.23,1.8807,1.412,1.2603,123538.3866,97360.0844,47720.3466,888240.9997,700019.0068
002641.SZ,20210319,6.79,0.8798,1.795,0.89,1.7761,1.3335,1.1902,123538.3866,97360.0844,47720.3466,838825.645,661074.9731
002641.SZ,20210318,6.79,0.7431,1.516,0.72,1.7761,1.3335,1.1902,123538.3866,97360.0844,47720.3466,838825.645,661074.9731
002641.SZ,20210317,6.85,0.9829,2.0053,0.85,1.7918,1.3452,1.2007,123538.3866,97360.0844,47720.3466,846237.9482,666916.5781
002641.SZ,20210316,6.81,1.3511,2.7566,1.03,1.7813,1.3374,1.1937,123538.3866,97360.0844,47720.3466,841296.4127,663022.1748
002641.SZ,20210315,6.59,1.0898,2.2234,0.82,1.7238,1.2942,1.1551,123538.3866,97360.0844,47720.3466,814117.9677,641602.9562
002641.SZ,20210312,6.7,0.7727,1.5764,0.56,1.7525,1.3158,1.1744,123538.3866,97360.0844,47720.3466,827707.1902,652312.5655
002641.SZ,20210311,6.68,0.9715,1.9822,0.68,1.7473,1.3119,1.1709,123538.3866,97360.0844,47720.3466,825236.4225,650365.3638
002641.SZ,20210310,6.64,1.5808,3.2253,1.1,1.7368,1.304,1.1639,123538.3866,97360.0844,47720.3466,820294.887,646470.9604
002641.SZ,20210309,6.78,2.1204,4.3262,1.27,1.7734,1.3315,1.1884,123538.3866,97360.0844,47720.3466,837590.2611,660101.3722
002641.SZ,20210308,6.65,1.2051,2.4586,0.71,1.7394,1.306,1.1656,123538.3866,97360.0844,47720.3466,821530.2709,647444.5613
002641.SZ,20210305,6.79,0.9795,1.9985,0.57,1.7761,1.3335,1.1902,123538.3866,97360.0844,47720.3466,838825.645,661074.9731
002641.SZ,20210304,6.75,1.249,2.5482,0.67,1.7656,1.3256,1.1832,123538.3866,97360.0844,47720.3466,833884.1096,657180.5697
002641.SZ,20210303,6.88,1.6586,3.3839,0.83,1.7996,1.3511,1.2059,123538.3866,97360.0844,47720.3466,849944.0998,669837.3807
002641.SZ,20210302,6.87,3.2413,6.6129999999999995,1.89,1.797,1.3492,1.2042,123538.3866,97360.0844,47720.3466,848708.7159,668863.7798
002641.SZ,20210301,6.69,1.412,2.8808,0.7,1.7499,1.3138,1.1726,123538.3866,97360.0844,47720.3466,826471.8064,651338.9646
